time-sec,depth-m,ODBA
4645,15.63401,0.03091625
4646,16.17338433,0.027535
4647,16.70295185,0.0320265
4648,17.16583309,0.0265345
4649,17.47965088,0.0386955
4650,17.62283024,0.04067375
4651,17.59340983,0.0375755
4652,17.46003727,0.030429
4653,17.2560557,0.03806675
4654,17.06384231,0.02909275
4655,16.93635383,0.03016525
4656,16.78336766,0.04519775
4657,16.60488379,0.04241675
4658,16.3969795,0.03545875
4659,16.1596548,0.03329025
4660,15.91644601,0.03352125
4661,15.80660979,0.0278085
4662,15.8007257,0.0413535
4663,15.84779837,0.03253775
4664,15.93017554,0.05057875
4665,16.03020496,0.0500805
4666,16.13611847,0.035557
4667,16.31067961,0.05447525
4668,16.57546337,0.06305125
4669,16.85986074,0.030355
4670,17.1246445,0.0655055
4671,17.25997843,0.05527725
4672,17.2109444,0.02740175
4673,16.98538786,0.03626825
4674,16.70687457,0.03281925
4675,16.3969795,0.02524
4676,16.17142297,0.0352765
4677,15.97920957,0.03910725
4678,15.88506423,0.02982475
4679,15.78699618,0.0307145
4680,15.79288026,0.0308615
4681,15.8615279,0.027789
4682,16.15377072,0.03491175
4683,16.62253604,0.040888
4684,17.2913602,0.07628075
4685,17.96606845,0.053633
4686,18.58389722,0.11745275
4687,18.85652643,0.1182855
4688,18.66627439,0.04993125
4689,18.08571148,0.06968675
4690,17.41884868,0.064076
4691,16.79709719,0.04445125
4692,16.50289301,0.0404575
4693,16.63234285,0.05660525
4694,17.05795822,0.03321325
4695,17.5188781,0.03899625
4696,17.89742081,0.04677325
4697,18.06805923,0.0303335
4698,18.06609787,0.0366185
4699,17.96606845,0.04120225
4700,17.84642542,0.04671
4701,17.75228008,0.03791925
4702,17.70520741,0.03397125
4703,17.65421202,0.03551825
4704,17.65225066,0.02145025
4705,17.72285966,0.0287085
4706,17.89742081,0.0352645
4707,18.18770227,0.03861625
4708,18.60154948,0.03778125
4709,19.01539669,0.040984
4710,19.32136903,0.0453485
4711,19.40766892,0.03970125
4712,19.22330097,0.0414655
4713,18.77022654,0.050866
4714,18.23085221,0.14701975
4715,17.75424144,0.11160375
4716,17.39727371,0.15043825
4717,17.18936942,0.05198825
4718,17.12072178,0.037132
4719,17.17171717,0.04143025
4720,17.33058743,0.03147225
4721,17.74051192,0.02753525
4722,18.47602236,0.07434775
4723,19.44493478,0.07386775
4724,20.42757674,0.041416
4725,21.25134844,0.0961745
4726,21.58477984,0.092081
4727,21.31018927,0.045285
4728,20.64528783,0.046987
4729,19.82936158,0.04873225
4730,19.05854663,0.02473125
4731,18.57409042,0.042494
4732,18.45837011,0.06154725
4733,18.57605178,0.03261775
4734,18.77022654,0.0450395
4735,18.87614004,0.0339725
4736,18.83495146,0.02370375
4737,18.66431303,0.04070425
4738,18.45640875,0.0351365
4739,18.25438855,0.03528025
4740,18.13278415,0.04569425
4741,18.0543297,0.0370615
4742,17.94057076,0.03663375
4743,17.74051192,0.032499
4744,17.46592135,0.0333035
4745,17.1246445,0.027368
4746,16.82063352,0.03715725
4747,16.65587918,0.03462725
4748,16.64018829,0.05215425
4749,16.70099049,0.058695
4750,16.76767677,0.04947325
4751,16.71668138,0.0521985
4752,16.44209081,0.036196
4753,16.04001177,0.0354705
4754,15.66735314,0.051183
4755,15.45160341,0.0438295
4756,15.41629891,0.029864
4757,15.55359419,0.03384925
4758,15.71246445,0.05797075
4759,15.71246445,0.05048175
4760,15.53398058,0.0284545
4761,15.28684907,0.055436
4762,15.05933118,0.03673975
4763,14.87888595,0.02436875
4764,14.82985192,0.034492
4765,14.86515642,0.02101125
4766,14.94753359,0.0336875
4767,15.05540845,0.04500925
4768,15.16720604,0.02982625
4769,15.29273316,0.03243775
4770,15.37314897,0.0337715
4771,15.36726488,0.04650975
4772,15.20251054,0.054655
4773,14.89261548,0.04519925
4774,14.4670001,0.0374385
4775,13.98450525,0.0356055
4776,13.54123762,0.0467155
4777,13.25487889,0.07076775
4778,13.37256056,0.0438495
4779,13.94331666,0.121045
4780,14.81808375,0.16571375
4781,15.86741198,0.087755
4782,16.8265176,0.21917825
4783,17.22859665,0.19334425
4784,16.86966755,0.13515275
4785,16.03216632,0.07916075
4786,14.95734039,0.063919
4787,13.92174169,0.04950825
4788,13.16073355,0.03628425
4789,12.81161126,0.0359545
4790,12.78219084,0.032952
4791,12.97244288,0.0326765
4792,13.39021281,0.03312975
4793,14.09238011,0.06362575
4794,15.02402667,0.08136
4795,16.07531627,0.0608085
4796,17.03049917,0.12034025
4797,17.66598019,0.11108325
4798,17.79739139,0.04680475
4799,17.50122585,0.036627
4800,16.99911739,0.062144
4801,16.50289301,0.028727
4802,16.19103658,0.02169175
4803,16.19888202,0.0403865
4804,16.39305678,0.0340545
4805,16.59311562,0.0320335
4806,16.69118368,0.0294015
4807,16.61076787,0.023834
4808,16.35382956,0.019543
4809,15.99882318,0.051891
4810,15.63401,0.05708325
4811,15.31430813,0.029349
4812,15.11621065,0.03294275
4813,15.09659704,0.04494875
4814,15.27900363,0.04343275
4815,15.61047367,0.05827775
4816,16.02235952,0.053187
4817,16.39501814,0.06898775
4818,16.54015887,0.0664795
4819,16.36559772,0.0372945
4820,15.87133471,0.05463925
4821,15.13582426,0.02823575
4822,14.31597529,0.036025
4823,13.56477395,0.03564675
4824,12.98421104,0.02860325
4825,12.582132,0.0289845
4826,12.3193096,0.027858
4827,12.13886437,0.040199
4828,12.00745317,0.05345125
4829,11.93488281,0.0550905
4830,12.01529862,0.03287275
4831,12.24085515,0.067369
4832,12.58801608,0.04914225
4833,13.04109052,0.04114675
4834,13.51573992,0.0574525
4835,13.82759635,0.0314115
4836,13.97273708,0.02811475
4837,13.9766598,0.03797875
4838,13.79229185,0.05239875
4839,13.42747867,0.08089375
4840,12.84299304,0.07149175
4841,12.14670982,0.048131
4842,11.37393351,0.07947625
4843,10.60311856,0.055034
4844,9.855839953,0.0782955
4845,9.292929293,0.0534425
4846,8.82416397,0.0407535
4847,8.380896342,0.03708725
4848,8.021967245,0.04816725
4849,7.778758458,0.02396175
4850,7.608120035,0.0490335
4851,7.527704227,0.07555625
4852,7.557124645,0.0691285
4853,7.637540453,0.07905275
4854,7.655192704,0.12162025
4855,7.478670197,0.07215725
4856,7.164852408,0.09169375
4857,6.802000588,0.114302
4858,6.354810238,0.10169275
4859,5.946847112,0.0655745
4860,5.727174659,0.0379175
4861,5.627145239,0.061161
4862,5.525154457,0.0658045
4863,5.427086398,0.058694
4864,5.338825145,0.049014
4865,5.31528881,0.0997345
4866,5.336863783,0.103788
4867,5.411395508,0.08272025
4868,5.607531627,0.088961
4869,5.884083554,0.03512775
4870,6.154751397,0.0838995
4871,6.401882907,0.076383
4872,6.647053055,0.0803375
4873,6.749043836,0.076849
4874,6.682357556,0.07670625
4875,6.460723742,0.047945
4876,6.139060508,0.0582695
4877,5.77817005,0.058702
4878,5.507502207,0.0515135
4879,5.362361479,0.0358865
4880,5.389820535,0.042431
4881,5.540845347,0.04936125
4882,5.768363244,0.0355525
4883,5.982151613,0.035187
4884,6.205746788,0.04284275
4885,6.354810238,0.03761025
4886,6.384230656,0.033609
4887,6.270471707,0.05261125
4888,6.093949201,0.06217875
4889,5.835049524,0.05475375
4890,5.517309012,0.06245325
4891,5.274100226,0.0603465
4892,5.14857311,0.037124
4893,5.109345886,0.052934
4894,5.097577719,0.0589525
4895,5.154457193,0.042148
4896,5.199568501,0.049901
4897,5.199568501,0.0550965
4898,5.113268608,0.03291475
4899,4.977934687,0.036724
4900,4.738648622,0.06068025
4901,4.471903501,0.07516375
4902,4.211042463,0.06471075
4903,3.991370011,0.06955875
4904,3.908992841,0.049931
4905,3.928606453,0.08054175
4906,3.908992841,0.10434075
4907,3.844267922,0.14820675
4908,3.812886143,0.111824
4909,3.793272531,0.077625
4910,3.850152005,0.02491325
4911,4.12278121,0.066728
4912,4.487594391,0.07735025
4913,4.807296264,0.07700075
4914,5.062273218,0.08550325
4915,5.203491223,0.054946
4916,5.164263999,0.079037
4917,5.060311856,0.071853
4918,5.013239188,0.05320725
4919,4.907325684,0.038129
4920,4.809257625,0.04629
4921,4.762184956,0.05402325
4922,4.732764539,0.08324075
4923,4.581739727,0.056119
4924,4.38756497,0.06732375
4925,4.116897127,0.06564975
4926,3.818770227,0.05780475
4927,3.603020496,0.04573875
4928,3.569677356,0.08812375
4929,3.644209081,0.115513
4930,3.75796803,0.05564375
4931,3.763852113,0.07698675
4932,3.557909189,0.1177725
4933,3.224477788,0.13176375
4934,2.842012357,0.09800175
4935,2.520349122,0.0753825
4936,2.304599392,0.04256575
4937,2.196724527,0.02281325
4938,2.116308718,0.056371
4939,2.0868883,0.06453175
4940,2.126115524,0.06511975
4941,2.249681279,0.07156725
4942,2.439933314,0.0710815
4943,2.634108071,0.070612
4944,2.761596548,0.12085025
4945,2.883200941,0.062514
4946,2.998921251,0.09840275
4947,3.134255173,0.07570125
4948,3.332352653,0.169407
4949,3.657938609,0.064805
4950,4.085515348,0.08289075
4951,4.534667059,0.05096525
4952,4.979896048,0.073623
4953,5.470236344,0.05510225
4954,6.025301559,0.03910425
4955,6.55683044,0.0519385
4956,7.162891046,0.06643325
4957,7.83171521,0.081525
4958,8.420123566,0.0464855
4959,8.875159361,0.0416
4960,9.108561342,0.02775875
4961,9.118368147,0.050755
4962,8.912425223,0.0818815
4963,8.547612043,0.04809425
4964,8.035696774,0.02908175
4965,7.419829362,0.043653
4966,6.733352947,0.0865395
4967,5.970383446,0.07117125
4968,5.28194567,0.03597625
4969,4.71903501,0.06157125
4970,4.432676277,0.043473
4971,4.416985388,0.087723
4972,4.581739727,0.21921925
4973,4.634696479,0.11498625
4974,4.505246641,0.2532975
4975,4.1384721,0.1860515
4976,3.622634108,0.12458775
4977,3.098950672,0.08063825
4978,2.761596548,0.07335975
4979,2.634108071,0.0471225
4980,2.687064823,0.03862475
4981,2.773364715,0.11509275
4982,2.845935079,0.0557185
4983,2.804746494,0.087011
4984,2.681180739,0.06805325
4985,2.479160537,0.089147
4986,2.249681279,0.06297525
4987,2.057467883,0.0618065
4988,1.988820241,0.05538025
4989,1.969206629,0.054137
4990,1.984897519,0.1337885
4991,2.075120133,0.07761225
4992,2.194763166,0.05472625
4993,2.392860645,0.0712605
4994,2.702755712,0.1305155
4995,2.975384917,0.17754475
4996,3.098950672,0.17552225
4997,3.020496224,0.26671075
4998,2.785132882,0.09500225
4999,2.455624203,0.17317
5000,2.139845052,0.071661
5001,1.914288516,0.09875425
5002,1.822104541,0.06289375
5003,1.796606845,0.10551775
5004,1.747572816,0.05952575
5005,1.759340983,0.07693
5006,1.780915956,0.0435605
5007,1.843679514,0.09573725
5008,1.979013435,0.11169525
5009,2.31832892,0.14137225
5010,2.716485241,0.227937
5011,3.004805335,0.16821025
5012,3.197018731,0.20279675
5013,3.240168677,0.151305
5014,3.040109836,0.09599825
5015,2.710601157,0.077223
5016,2.439933314,0.05301075
5017,2.181033637,0.07620725
5018,1.969206629,0.04094025
5019,1.814259096,0.0555295
5020,1.68873198,0.03897025
5021,1.612238894,0.0341035
5022,1.676963813,0.0389895
5023,1.831911346,0.06680625
5024,2.084926939,0.05020875
5025,2.414435618,0.05801975
5026,2.76551927,0.05428725
5027,3.07933706,0.100611
5028,3.29508679,0.086237
5029,3.428459351,0.069804
5030,3.451995685,0.0365755
5031,3.451995685,0.06405025
5032,3.363734432,0.0638535
5033,3.291164068,0.10995475
5034,3.187211925,0.091307
5035,3.055800726,0.06604875
5036,2.953809944,0.083306
5037,2.89693047,0.068425
5038,2.898891831,0.06007775
5039,2.932234971,0.04746725
5040,3.197018731,0.08118425
5041,3.597136413,0.08377875
5042,4.177699323,0.1237095
5043,4.775914485,0.09252575
5044,5.383936452,0.142016
5045,5.86054722,0.18799875
5046,6.264587624,0.11178175
5047,6.578405413,0.1597845
5048,6.85495734,0.086759
5049,7.125625184,0.097833
5050,7.364911248,0.06742225
5051,7.543395116,0.0807975
5052,7.710110817,0.046334
5053,7.937628714,0.04260025
5054,8.282828283,0.04545375
5055,8.765323134,0.02371575
5056,9.369422379,0.02313925
5057,10.0657056,0.0385975
5058,10.86986369,0.055014
5059,11.74659213,0.02976475
5060,12.74492498,0.0515775
5061,13.76679416,0.056858
5062,14.67098166,0.0448165
5063,15.40453074,0.0821085
5064,15.89094832,0.06375625
5065,15.97136413,0.0837545
5066,15.70461901,0.059046
5067,15.22604688,0.0579225
5068,14.56702952,0.0738165
5069,13.78248504,0.05551825
5070,12.98421104,0.0635785
5071,12.19770521,0.0463165
5072,11.43277435,0.02968725
5073,10.74433657,0.05754025
5074,10.15200549,0.06371625
5075,9.61851525,0.04589125
5076,9.071295479,0.07534475
5077,8.54368932,0.10269225
5078,8.102383054,0.0651915
5079,7.804256154,0.0763745
5080,7.651269981,0.147313
5081,7.576738256,0.077073
5082,7.508090615,0.104607
5083,7.258997744,0.084515
5084,6.835343729,0.07086275
5085,6.272433069,0.06956675
5086,5.82720408,0.06759175
5087,5.495734039,0.07234775
5088,5.323134255,0.07483
5089,5.258409336,0.072277
5090,5.232911641,0.06868325
5091,5.026968716,0.0563355
5092,4.781798568,0.07601575
5093,4.573894283,0.097295
5094,4.336569579,0.088774
5095,4.095322154,0.06690975
5096,3.954104148,0.0421045
5097,3.787388448,0.039768
5098,3.491222909,0.04064775
5099,3.153868785,0.07126025
5100,2.798862411,0.03224375
5101,2.487005982,0.0461035
5102,2.20260861,0.1070725
5103,2.031970187,0.0923205
5104,1.95351574,0.07443475
5105,2.02020202,0.0750575
5106,2.112385996,0.0974305
5107,2.255565362,0.105829
5108,2.320290281,0.06253475
5109,2.392860645,0.09463875
5110,2.428165147,0.07909675
5111,2.488967343,0.041997
5112,2.428165147,0.0579125
5113,2.426203785,0.113639
5114,2.375208395,0.08254675
5115,2.281063058,0.1104445
5116,2.022163381,0.081775
5117,1.847602236,0.12747175
5118,1.675002452,0.1263
5119,1.563204864,0.0351565
5120,1.531823085,0.03204475
5121,1.65538884,0.06719
5122,1.827988624,0.0600215
5123,2.047661077,0.0748505
5124,2.226144945,0.101591
5125,2.332058449,0.10895275
5126,2.371285672,0.09935075
5127,2.357556144,0.11095375
5128,2.339903893,0.104535
5129,2.359517505,0.0636175
5130,2.40070609,0.076087
5131,2.388937923,0.11956975
5132,2.363440228,0.0971635
5133,2.296753947,0.0930025
5134,2.196724527,0.055008
5135,2.100617829,0.04189975
5136,2.082965578,0.0760625
5137,2.143767775,0.06450075
5138,2.165342748,0.11131575
5139,2.100617829,0.115969
5140,2.016279298,0.105679
5141,1.931940767,0.09469325
5142,1.812297735,0.0760135
5143,1.757379621,0.1197415
5144,1.773070511,0.061565
5145,1.831911346,0.058858
5146,1.845640875,0.05278375
5147,1.88682946,0.03664525
5148,1.896636266,0.05590975
5149,1.9201726,0.05265375
5150,1.935863489,0.04721075
5151,2.0868883,0.0644635
5152,2.302638031,0.0893775
5153,2.647837599,0.097576
5154,3.059723448,0.06182475
5155,3.524566049,0.041498
5156,3.928606453,0.04027425
5157,4.277728744,0.07666625
5158,4.611160145,0.07799
5159,4.907325684,0.06678175
5160,5.123075414,0.04966025
5161,5.334902422,0.0600845
5162,5.623222516,0.0896495
5163,5.944885751,0.07256575
5164,6.335196626,0.083569
5165,6.719623419,0.0799355
5166,7.082475238,0.1122855
5167,7.390408944,0.11285275
5168,7.645385898,0.0784925
5169,7.886633324,0.0636295
5170,8.188682946,0.05294125
5171,8.582916544,0.04111225
5172,8.959497892,0.02985
5173,9.279199765,0.0425425
5174,9.508679023,0.04655575
5175,9.608708444,0.05234975
5176,9.463567716,0.050531
5177,9.034029617,0.080958
5178,8.396587232,0.090482
5179,7.668922232,0.12050375
5180,6.898107286,0.098472
5181,6.215553594,0.082615
5182,5.619299794,0.053429
5183,5.107384525,0.048229
5184,4.666078258,0.05800725
5185,4.283612827,0.0596305
5186,3.938413259,0.073397
5187,3.720702167,0.08601325
5188,3.555947828,0.07766375
5189,3.348043542,0.12595675
5190,3.057762087,0.07804325
5191,2.696871629,0.141727
5192,2.306560753,0.10556
5193,1.906443071,0.11729075
5194,1.531823085,0.08135175
5195,1.318034716,0.07457525
5196,1.255271158,0.12238525
5197,1.312150633,0.11230025
5198,1.474943611,0.135473
5199,1.68873198,0.11043775
5200,1.931940767,0.058643
5201,2.198685888,0.14951775
5202,2.375208395,0.05491175
5203,2.492890066,0.0775565
5204,2.526233206,0.0773255
5205,2.388937923,0.08561575
5206,2.188879082,0.0672385
5207,2.057467883,0.1039875
5208,1.984897519,0.0527835
5209,2.024124743,0.0944555
5210,2.253604001,0.05633725
5211,2.502696872,0.0648185
5212,2.736098853,0.0784305
5213,2.91458272,0.05917075
5214,3.026380308,0.08336725
5215,3.042071197,0.04286025
5216,2.991075807,0.0964795
5217,2.861625968,0.0585855
5218,2.740021575,0.07522625
5219,2.647837599,0.06680325
5220,2.538001373,0.06278775
5221,2.512503678,0.0545585
5222,2.494851427,0.06070275
5223,2.402667451,0.11107075
5224,2.33401981,0.099905
5225,2.353633422,0.14549975
5226,2.265372168,0.1515645
5227,2.190840443,0.17354025
5228,2.206531333,0.09624575
5229,2.212415416,0.09467
5230,2.155535942,0.08406475
5231,2.137883691,0.1093665
5232,2.200647249,0.08180275
5233,2.277140335,0.1322795
5234,2.375208395,0.1060775
5235,2.459546926,0.11011925
5236,2.520349122,0.07589375
5237,2.498774149,0.06061475
5238,2.424242424,0.06364775
5239,2.296753947,0.07715875
5240,2.173188193,0.08479725
5241,2.112385996,0.0952725
5242,2.073158772,0.13498025
5243,1.971167991,0.09164825
5244,1.812297735,0.169005
5245,1.667157007,0.1225335
5246,1.410218692,0.16206075
5247,1.176816711,0.13895375
5248,1.037560067,0.12465975
5249,1.023830538,0.08000175
5250,1.055212317,0.0836925
5251,1.233696185,0.097078
5252,1.435716387,0.1012335
5253,1.627929783,0.0702925
5254,1.800529568,0.05011225
5255,1.95351574,0.11476625
5256,1.969206629,0.13491075
5257,1.959399823,0.15943225
5258,1.935863489,0.14810375
5259,1.798568206,0.10409825
5260,1.651466117,0.0908885
5261,1.6220457,0.1121985
5262,1.582818476,0.103166
5263,1.559282142,0.11198175
5264,1.598509365,0.10009675
5265,1.692654702,0.0946305
5266,1.763263705,0.061954
5267,1.878984015,0.0848585
5268,2.063351966,0.06753925
5269,2.369324311,0.04990925
5270,2.722369324,0.10616325
5271,3.07933706,0.1791885
5272,3.283318623,0.17785325
5273,3.248014122,0.20499225
5274,3.016573502,0.18198
5275,2.690987545,0.126591
5276,2.332058449,0.13812225
5277,2.094733745,0.06043225
5278,2.059429244,0.10039125
5279,2.120231441,0.13438375
5280,2.220260861,0.14473525
5281,2.388937923,0.078343
5282,2.553692262,0.1104975
5283,2.679219378,0.06606475
5284,2.743944297,0.05124625
5285,2.794939688,0.0575525
5286,2.708639796,0.061375
5287,2.59880357,0.08049775
5288,2.455624203,0.07805875
5289,2.36736295,0.08398375
5290,2.259488085,0.07809
5291,2.243797195,0.07389425
5292,2.247719918,0.04555
5293,2.35167206,0.09547375
5294,2.457585564,0.09990325
5295,2.559576346,0.077014
5296,2.618417182,0.0528205
5297,2.669412572,0.04944075
5298,2.639992155,0.069457
5299,2.539962734,0.080205
5300,2.418358341,0.093576
5301,2.345787977,0.081715
5302,2.30067667,0.0784415
5303,2.339903893,0.074649
5304,2.469353731,0.05549175
5305,2.612533098,0.07411175
5306,2.783171521,0.08003725
5307,2.891046386,0.05469075
5308,2.898891831,0.0981715
5309,2.843973718,0.03421125
5310,2.751789742,0.0618885
5311,2.588996764,0.1022035
5312,2.487005982,0.0481155
5313,2.494851427,0.07141225
5314,2.620378543,0.085576
5315,2.820437384,0.1152095
5316,3.095027949,0.085979
5317,3.342159459,0.06952875
5318,3.497106992,0.09414675
5319,3.55987055,0.11302075
5320,3.632440914,0.08254
5321,3.659899971,0.08342375
5322,3.759929391,0.056042
5323,3.889379229,0.104751
5324,4.067863097,0.08532325
5325,4.173776601,0.0425315
5326,4.342453663,0.06977725
5327,4.546435226,0.11053875
5328,4.777875846,0.1364725
5329,4.972050603,0.1194805
5330,5.183877611,0.08665275
5331,5.305482005,0.060056
5332,5.252525253,0.07456825
5333,5.268216142,0.076264
5334,5.399627341,0.12786025
5335,5.634990684,0.123684
5336,5.978228891,0.084423
5337,6.425419241,0.05787275
5338,6.829459645,0.0236925
5339,7.180543297,0.028099
5340,7.510051976,0.06883225
5341,7.91409238,0.042356
5342,8.478964401,0.0450825
5343,9.218397568,0.02758775
5344,10.17750319,0.02736575
5345,11.29744042,0.0366285
5346,12.46641169,0.061077
5347,13.50593312,0.04835325
5348,14.34147298,0.091381
5349,14.90242228,0.067201
5350,15.2652741,0.05464275
5351,15.51436697,0.06378675
5352,15.78503481,0.0519455
5353,16.12042758,0.0330835
5354,16.57938609,0.02574325
5355,17.13837403,0.0202195
5356,17.77385506,0.02568575
5357,18.46229283,0.016182
5358,19.16249877,0.022038
5359,19.81955477,0.023822
5360,20.36481318,0.02421825
5361,20.80415809,0.04841775
5362,21.31215063,0.02089225
5363,22.04177699,0.04418175
5364,22.96361675,0.063436
5365,23.95018143,0.043193
5366,24.84260076,0.031186
5367,25.32117289,0.03598375
5368,25.15053447,0.04980225
5369,24.43267628,0.03938375
5370,23.39511621,0.03599725
5371,22.31244484,0.03785575
5372,21.43375503,0.037468
5373,20.91791703,0.03983725
5374,20.69628322,0.0381335
5375,20.69432186,0.02819775
5376,20.72570364,0.04649125
5377,20.70412867,0.03922125
5378,20.58056291,0.02336175
5379,20.48641757,0.042325
5380,20.49818574,0.03592625
5381,20.70805139,0.032066
5382,21.04344415,0.039434
5383,21.38864372,0.046391
5384,21.56516623,0.069318
5385,21.44552319,0.0280195
5386,21.01598509,0.03493325
5387,20.42169265,0.06490475
5388,19.75875257,0.035782
5389,19.15073061,0.05670625
5390,18.64666078,0.03144925
5391,18.24262038,0.0261265
5392,17.89742081,0.03801675
5393,17.6149848,0.02703625
5394,17.34431696,0.02932225
5395,17.14425812,0.02809025
5396,17.03834461,0.03906425
5397,17.06188095,0.03168475
5398,17.24036481,0.030861
5399,17.56006669,0.04779975
5400,17.90918898,0.0330855
5401,18.2112386,0.0343855
5402,18.36030205,0.02721025
5403,18.28773169,0.034115
5404,18.00137295,0.02428575
5405,17.63459841,0.038298
5406,17.27174659,0.03386175
5407,17.02265372,0.030215
5408,16.92654702,0.0376335
5409,16.92458566,0.06108825
5410,16.89516524,0.040411
5411,16.73629499,0.03489825
5412,16.37148181,0.027091
5413,15.83799157,0.037256
5414,15.23585368,0.03016
5415,14.67490438,0.05308775
5416,14.24536628,0.02320275
5417,14.01980975,0.03618225
5418,14.03942336,0.04762975
5419,14.22967539,0.0445885
5420,14.48465235,0.02829225
5421,14.75924291,0.036814
5422,14.96126312,0.032483
5423,15.04560165,0.02995325
5424,15.14170835,0.03582475
5425,15.34961263,0.04832775
5426,15.66343042,0.07122475
5427,16.02628224,0.02965925
5428,16.34990684,0.050995
5429,16.44601353,0.04260225
5430,16.27341375,0.032252
5431,15.8360302,0.03289525
5432,15.31626949,0.034226
5433,14.82200647,0.03763775
5434,14.46503874,0.03247125
5435,14.34343434,0.06377825
5436,14.49838188,0.02741975
5437,14.87300186,0.055334
5438,15.26331274,0.119449
5439,15.57909189,0.05229175
5440,15.57320781,0.07810275
5441,15.18289693,0.04508125
5442,14.49053643,0.066708
5443,13.71776013,0.04828475
5444,12.97048151,0.02950375
5445,12.44679808,0.03354525
5446,12.18593704,0.025216
5447,12.16828479,0.0322475
5448,12.36638227,0.02519175
5449,12.76649995,0.037346
5450,13.31764244,0.04148375
5451,13.95704619,0.032577
5452,14.51211141,0.03564925
5453,14.88280867,0.0206085
5454,15.06913798,0.053682
5455,15.08875159,0.0223135
5456,15.0024517,0.03159075
5457,14.97695401,0.039473
5458,15.11228793,0.06643525
5459,15.34765127,0.041121
5460,15.6242032,0.02693925
5461,15.93017554,0.0259305
5462,16.17534569,0.03245125
5463,16.31264097,0.04868175
5464,16.34794547,0.03393975
5465,16.3165637,0.035971
5466,16.17730705,0.04368375
5467,15.94194371,0.04076075
5468,15.69088948,0.02590725
5469,15.54771011,0.02527825
5470,15.53986467,0.0466815
5471,15.67519859,0.03641875
5472,15.90663921,0.0367085
5473,16.19692066,0.0245115
5474,16.43424537,0.03803725
5475,16.57742473,0.03769
5476,16.6244974,0.034821
5477,16.57938609,0.03079275
5478,16.41659312,0.026306
5479,16.18907522,0.026251
5480,15.94782779,0.03252575
5481,15.72423262,0.0474385
5482,15.47121702,0.0663415
5483,15.17112876,0.03700475
5484,14.76120428,0.03797375
5485,14.19240953,0.0310985
5486,13.47258998,0.03499025
5487,12.78219084,0.02680725
5488,12.1878984,0.03227425
5489,11.8191625,0.03234825
5490,11.80347161,0.05825975
5491,12.18593704,0.0415505
5492,12.80572717,0.0649955
5493,13.51573992,0.1046305
5494,14.07668922,0.1011245
5495,14.22182995,0.12982525
5496,13.91193488,0.06139725
5497,13.34902422,0.08063825
5498,12.65666372,0.069698
5499,11.95449642,0.0555095
5500,11.41316073,0.01977525
5501,10.99146808,0.033146
5502,10.55408453,0.0505315
5503,10.08728057,0.039092
5504,9.661665196,0.040295
5505,9.263508875,0.0414045
5506,8.994802393,0.03917075
5507,8.932038835,0.046304
5508,9.092870452,0.04467975
5509,9.573403942,0.0287555
5510,10.29126214,0.07941075
5511,11.056193,0.05944775
5512,11.67794449,0.0569095
5513,12.03883495,0.08134525
5514,11.96626459,0.03291975
5515,11.57595371,0.06209
5516,11.00715897,0.042667
5517,10.40109836,0.049319
5518,9.842110425,0.0278605
5519,9.440031382,0.02786375
5520,9.151711288,0.0743865
5521,9.008531921,0.049844
5522,9.002647838,0.0384195
5523,9.149749926,0.04856075
5524,9.549867608,0.04972575
5525,10.22653722,0.04966475
5526,11.10522703,0.05690025
5527,12.07217809,0.0630585
5528,12.99597921,0.04213125
5529,13.62753751,0.06553125
5530,13.90212808,0.061871
5531,13.85113269,0.0354955
5532,13.56869668,0.04339725
5533,13.19407669,0.03724
5534,12.80768854,0.0361655
5535,12.50171619,0.026861
5536,12.30361871,0.039052
5537,12.22908699,0.0428555
5538,12.31146416,0.024361
5539,12.57232519,0.042923
5540,13.04305188,0.0308145
5541,13.76875552,0.024291
5542,14.63763852,0.03798075
5543,15.53986467,0.0480095
5544,16.30675689,0.0750665
5545,16.71472002,0.0722185
5546,16.65195646,0.06464675
5547,16.2557615,0.03773425
5548,15.65558498,0.0336255
5549,15.09267432,0.049811
5550,14.70040208,0.027119
5551,14.52584093,0.02642775
5552,14.51015004,0.0283885
5553,14.61998627,0.03806875
5554,14.75924291,0.0414855
5555,14.97499264,0.0358845
5556,15.22800824,0.0335275
5557,15.52417378,0.04823325
5558,15.78307345,0.031054
5559,15.94782779,0.044911
5560,15.8968324,0.0683785
5561,15.64970089,0.041893
5562,15.27508091,0.04732875
5563,14.85142689,0.054726
5564,14.47876827,0.02607225
5565,14.28655487,0.0443435
5566,14.21398451,0.07421
5567,14.19240953,0.04403925
5568,14.17671864,0.07098975
5569,14.16691184,0.05631375
5570,14.2649799,0.0300155
5571,14.64156124,0.06027025
5572,15.32411494,0.0627
5573,16.22241836,0.05146875
5574,17.16191037,0.0420815
5575,17.91899578,0.07565975
5576,18.4132588,0.07831875
5577,18.76826518,0.05047125
5578,19.09973522,0.05914475
5579,19.50181426,0.03344275
5580,19.98430911,0.02283
5581,20.42757674,0.03109225
5582,20.60802197,0.05419075
5583,20.45307443,0.0364835
5584,19.93135236,0.05318175
5585,19.23114642,0.19676725
5586,18.68981073,0.32138125
5587,18.45052466,0.272069
5588,18.53878592,0.156591
5589,18.92321271,0.10918725
5590,19.27037364,0.1350035
5591,19.12327155,0.24373
5592,18.3779543,0.22390075
5593,17.18936942,0.1372275
